AssetNumber,LocationID,GamingDateID,GamingDate,SlotMachineKey,Plays,DaysOnFloor,ActualCoinIn,MeteredCoinIn,ActualCoinOut,MeteredCoinOut,Jackpots,Variance,ActualSoftDrop,MeteredSoftDrop,ActualHardDrop,MeteredHardDrop,ActualTicketDrop,MeteredTicketDrop,ActualTotalDrop,MeteredTotalDrop,Fills,ActualTicketIn,MeteredTicketIn,ActualTicketOut,MeteredTicketOut,ExtraCreditUsed,Bonus,ActualWin,MeteredWin,TheoreticalWin,LeaseFees,ActualAdjustedWin,MeteredAdjustedWin,CasinoCode,ManualUpdate
400599,024402,4363,2006-12-11 00:00:00.000,-1,297,1,0.00,503.25,0.00,434.75,170.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102385,035008,6110,2011-09-23 00:00:00.000,29818,877,1,0.00,977.25,0.00,887.45,0.00,0.00,0.00,360.00,0.00,0.00,0.00,224.05,0.00,584.05,0.00,0.00,224.05,0.00,494.25,0.00,0.00,0.00,887.45,0.00,0.00,0.00,887.45,HRLV,0
102108,030808,8125,2017-03-30 00:00:00.000,23850,1103,1,0.00,665.49,0.00,699.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.43,0.00,408.64,0.00,0.00,0.00,699.70,0.00,0.00,0.00,699.70,HRLV,0
300382,036603,5597,2010-04-28 00:00:00.000,25166,388,1,0.00,1166.05,0.00,1138.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.49,0.00,138.24,0.00,0.00,0.00,1138.80,0.00,0.00,0.00,1138.80,HRLV,0
401467,024602,8701,2018-10-27 00:00:00.000,26330,43,1,0.00,448.50,0.00,135.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.75,0.00,63.75,0.00,0.00,0.00,135.50,0.00,0.00,0.00,135.50,HRLV,0
400845,034406,5245,2009-05-11 00:00:00.000,25070,1545,1,0.00,1750.75,0.00,1133.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,646.79,0.00,409.54,0.00,0.00,0.00,1133.50,0.00,0.00,0.00,1133.50,HRLV,0
400415,WHXXXX,4095,2006-03-18 00:00:00.000,27683,456,1,0.00,218.25,0.00,177.50,128.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401213,010802,7015,2014-03-16 00:00:00.000,24959,1280,1,0.00,906.25,0.00,946.75,0.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.50,0.00,300.00,115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101666,031406,6461,2012-09-08 00:00:00.000,25732,1113,1,0.00,481.49,0.00,1442.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,381.22,0.00,1582.59,0.00,0.00,0.00,346.60,0.00,0.00,0.00,346.60,HRLV,0
400875,034403,5665,2010-07-05 00:00:00.000,29865,2092,1,0.00,2323.75,0.00,2077.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,528.30,0.00,795.30,0.00,0.00,0.00,2077.75,0.00,0.00,0.00,2077.75,HRLV,0
102786,022405,6968,2014-01-28 00:00:00.000,24365,21,1,0.00,10.06,0.00,30.06,0.00,0.00,0.00,5.00,0.00,0.00,0.00,8.69,0.00,13.69,0.00,0.00,8.69,0.00,33.69,0.00,0.00,0.00,30.06,0.00,0.00,0.00,30.06,HRLV,0
401366,020105,7742,2016-03-12 00:00:00.000,24687,1003,1,0.00,1901.25,0.00,1393.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,286.25,0.00,865.75,0.00,0.00,0.00,1393.50,0.00,0.00,0.00,1393.50,HRLV,0
300560,021605,5874,2011-01-30 00:00:00.000,25934,1160,1,0.00,1240.30,0.00,1197.80,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.56,0.00,237.06,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102851,013205,7601,2015-10-23 00:00:00.000,26270,794,1,0.00,1530.35,0.00,1308.34,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,833.26,0.00,904.17,5.00,0.00,0.00,1303.34,0.00,0.00,0.00,1303.34,HRLV,0
100579,WHXXXX,3152,2003-08-18 00:00:00.000,23649,3716,1,0.00,1446.40,0.00,1142.60,135.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101572,023102,4821,2008-03-13 00:00:00.000,-1,1592,1,0.00,843.00,0.00,600.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,449.45,0.00,457.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401405,042402,7973,2016-10-29 00:00:00.000,28071,896,1,0.00,1297.00,0.00,1269.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.50,0.00,374.00,0.00,0.00,0.00,1269.50,0.00,0.00,0.00,1269.50,HRLV,0
300170,WHXXXX,3559,2004-09-28 00:00:00.000,29348,422,1,0.00,434.95,0.00,251.10,140.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101674,045604,6033,2011-07-08 00:00:00.000,-1,782,1,0.00,301.12,0.00,259.25,0.00,0.00,0.00,88.00,0.00,0.00,0.00,113.14,0.00,201.14,0.00,0.00,113.14,0.00,166.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400989,044204,6540,2012-11-26 00:00:00.000,26192,478,1,0.00,566.75,0.00,676.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.75,0.00,236.25,0.00,0.00,0.00,676.25,0.00,0.00,0.00,676.25,HRLV,0
300344,022410,5025,2008-10-03 00:00:00.000,24048,1436,1,0.00,2752.75,0.00,2124.30,0.00,0.00,0.00,290.00,0.00,0.00,0.00,428.25,0.00,718.25,0.00,0.00,428.25,0.00,99.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400946,044804,6049,2011-07-24 00:00:00.000,26185,866,1,0.00,863.75,0.00,746.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,435.75,0.00,501.00,0.00,0.00,0.00,746.00,0.00,0.00,0.00,746.00,HRLV,0
750022,010801,4920,2008-06-20 00:00:00.000,29679,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300476,031406,5617,2010-05-18 00:00:00.000,-1,5050,1,0.00,3748.10,0.00,3457.20,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.92,0.00,31.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400827,044805,7152,2014-07-31 00:00:00.000,25049,1208,1,0.00,737.25,0.00,712.50,0.00,20.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,638.25,0.00,810.50,0.00,0.00,0.00,712.50,0.00,0.00,0.00,712.50,HRLV,0
103059,033004,7368,2015-03-04 00:00:00.000,24946,2196,1,0.00,2200.80,0.00,1836.53,0.00,9.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1085.66,0.00,1166.39,9.50,0.00,0.00,1587.26,0.00,0.00,0.00,1587.26,HRLV,0
100318,WHXXXX,3445,2004-06-06 00:00:00.000,28859,1780,1,0.00,1772.00,0.00,2038.25,840.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500611,011201,7614,2015-11-05 00:00:00.000,28540,1232,1,0.00,5196.00,0.00,4070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1474.79,0.00,2219.79,0.00,0.00,0.00,4070.00,0.00,0.00,0.00,4070.00,HRLV,0
103749,025804,8707,2018-11-02 00:00:00.000,26774,1075,1,0.00,577.50,0.00,453.03,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,585.56,0.00,548.09,4.50,0.00,0.00,448.53,0.00,0.00,0.00,448.53,HRLV,0
500536,044001,7674,2016-01-04 00:00:00.000,24850,540,1,0.00,836.00,0.00,669.00,0.00,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209.52,0.00,168.52,0.00,0.00,0.00,669.00,0.00,0.00,0.00,669.00,HRLV,0
103566,011302,7972,2016-10-28 00:00:00.000,28597,842,1,0.00,1108.50,0.00,822.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1088.60,0.00,1096.32,0.00,0.00,0.00,822.39,0.00,0.00,0.00,822.39,HRLV,0
400700,037405,5599,2010-04-30 00:00:00.000,26018,1314,1,0.00,1561.75,0.00,1613.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.40,0.00,435.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100852,WHXXXX,4282,2006-09-21 00:00:00.000,23737,588,1,0.00,192.71,0.00,127.08,112.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101533,020803,4689,2007-11-02 00:00:00.000,27462,1291,1,0.00,440.75,0.00,213.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.78,0.00,47.83,0.00,0.00,0.00,213.80,0.00,0.00,0.00,213.80,HRLV,0
101844,021801,5469,2009-12-21 00:00:00.000,26966,140,1,0.00,308.02,0.00,196.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.92,0.00,31.60,0.00,0.00,0.00,196.70,0.00,0.00,0.00,196.70,HRLV,0
300425,040404,5672,2010-07-12 00:00:00.000,25312,41,1,0.00,2.55,0.00,1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101589,024803,4027,2006-01-09 00:00:00.000,-1,107,1,0.00,44.62,0.00,27.62,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401549,010404,8695,2018-10-21 00:00:00.000,45862,114,1,0.00,96.00,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,30.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,60.00,HRLV,0
401279,021201,7248,2014-11-04 00:00:00.000,-1,2428,1,0.00,2857.25,0.00,2356.75,0.00,0.00,0.00,550.00,0.00,0.00,0.00,556.57,0.00,1106.57,0.00,0.00,556.57,0.00,606.07,0.00,0.00,0.00,2356.75,0.00,0.00,0.00,2356.75,HRLV,0
102949,036202,7530,2015-08-13 00:00:00.000,24488,649,1,0.00,323.28,0.00,351.31,0.00,7.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.68,0.00,182.71,7.15,0.00,0.00,344.16,0.00,0.00,0.00,344.16,HRLV,0
103229,043205,7536,2015-08-19 00:00:00.000,30168,3212,1,0.00,3117.78,0.00,2701.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,454.19,0.00,639.68,0.00,0.00,0.00,2701.27,0.00,0.00,0.00,2701.27,HRLV,0
100165,WHXXXX,3013,2003-04-01 00:00:00.000,23424,1503,1,0.00,1140.85,0.00,1164.00,595.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102391,032803,5960,2011-04-26 00:00:00.000,24602,8,1,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.51,0.00,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103834,025403,8634,2018-08-21 00:00:00.000,39515,2357,1,0.00,1958.00,0.00,1569.75,0.00,0.00,0.00,592.00,0.00,0.00,0.00,803.20,0.00,1395.20,0.00,0.00,803.20,0.00,1006.95,0.00,0.00,0.00,1569.75,0.00,0.00,0.00,1569.75,HRLV,0
300474,031402,5674,2010-07-14 00:00:00.000,25226,926,1,0.00,641.75,0.00,468.45,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.59,0.00,69.29,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500281,043806,5762,2010-10-10 00:00:00.000,24251,983,1,0.00,4794.00,0.00,4305.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1412.00,0.00,1570.00,0.00,0.00,0.00,4305.00,0.00,0.00,0.00,4305.00,HRLV,0
100773,WHXXXX,3728,2005-03-16 00:00:00.000,23658,303,1,0.00,103.97,0.00,89.25,37.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101529,020203,3953,2005-10-27 00:00:00.000,-1,2651,1,0.00,1211.80,0.00,1042.55,471.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103711,012002,8280,2017-09-01 00:00:00.000,28630,469,1,0.00,747.75,0.00,603.35,0.00,5.00,0.00,581.00,0.00,0.00,0.00,0.00,0.00,581.00,0.00,0.00,0.00,0.00,436.60,5.00,0.00,0.00,556.43,0.00,0.00,0.00,556.43,HRLV,0
401414,042411,7891,2016-08-08 00:00:00.000,29977,182,1,0.00,538.00,0.00,338.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,0.00,300.00,0.00,0.00,0.00,338.00,0.00,0.00,0.00,338.00,HRLV,0
249999,VV0102,6535,2012-11-21 00:00:00.000,23833,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100137,WHXXXX,2949,2003-01-27 00:00:00.000,23396,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3467.00,585.75,585.75,0.00,0.00,585.75,4052.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400123,WHXXXX,3511,2004-08-11 00:00:00.000,24181,288,1,0.00,154.00,0.00,121.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400563,014010,3604,2004-11-12 00:00:00.000,-1,136,1,0.00,165.00,0.00,157.00,22.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401020,032202,5948,2011-04-14 00:00:00.000,-1,1338,1,0.00,1496.50,0.00,1449.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.75,0.00,178.25,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300555,036806,6771,2013-07-15 00:00:00.000,29423,1049,1,0.00,693.30,0.00,512.55,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.65,0.00,149.90,5.00,0.00,0.00,507.55,0.00,0.00,0.00,507.55,HRLV,0
102276,012202,6180,2011-12-02 00:00:00.000,25250,1328,1,0.00,1091.08,0.00,1178.67,0.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.21,0.00,291.80,60.00,0.00,0.00,1118.67,0.00,0.00,0.00,1118.67,HRLV,0
103355,044806,7945,2016-10-01 00:00:00.000,26635,921,1,0.00,838.50,0.00,758.89,0.00,5.00,0.00,548.00,0.00,0.00,0.00,506.35,0.00,1054.35,0.00,0.00,506.35,0.00,974.74,5.00,0.00,0.00,753.89,0.00,0.00,0.00,753.89,HRLV,0
401178,042411,6841,2013-09-23 00:00:00.000,29978,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401522,050203,8469,2018-03-09 00:00:00.000,29742,266,1,0.00,4312.50,0.00,2386.25,0.00,0.00,0.00,1930.00,0.00,0.00,0.00,25.75,0.00,1955.75,0.00,0.00,25.75,0.00,29.50,0.00,0.00,0.00,2386.25,0.00,0.00,0.00,2386.25,HRLV,0
500594,028403,8286,2017-09-07 00:00:00.000,30050,818,1,0.00,1485.00,0.00,1523.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,646.71,0.00,1280.71,0.00,0.00,0.00,1523.00,0.00,0.00,0.00,1523.00,HRLV,0
102616,020403,6441,2012-08-19 00:00:00.000,28341,126,1,0.00,32.55,0.00,20.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,27.00,0.00,0.00,0.00,20.55,0.00,0.00,0.00,20.55,HRLV,0
400304,WHXXXX,3802,2005-05-29 00:00:00.000,25818,3652,1,0.00,1641.25,0.00,1327.25,618.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300646,036402,7701,2016-01-31 00:00:00.000,27866,1526,1,0.00,1006.45,0.00,1050.00,0.00,29.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.30,0.00,429.85,30.00,0.00,0.00,1020.00,0.00,0.00,0.00,1020.00,HRLV,0
300655,013206,6938,2013-12-29 00:00:00.000,30141,490,1,0.00,4617.70,0.00,4342.45,0.00,245.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3711.70,0.00,3947.45,245.00,0.00,0.00,4097.45,0.00,0.00,0.00,4097.45,HRLV,0
101699,036409,4229,2006-07-30 00:00:00.000,-1,2307,1,0.00,1920.87,0.00,1644.63,55.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101705,025203,4420,2007-02-06 00:00:00.000,-1,268,1,0.00,126.08,0.00,74.40,46.70,0.00,0.00,1173.00,289.90,289.90,0.00,0.00,289.90,1462.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102152,012004,6557,2012-12-13 00:00:00.000,26275,492,1,0.00,371.65,0.00,303.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.87,0.00,271.22,0.00,0.00,0.00,303.00,0.00,0.00,0.00,303.00,HRLV,0
100651,WHXXXX,3191,2003-09-26 00:00:00.000,29006,1872,1,0.00,752.16,0.00,574.64,404.72,0.00,0.00,578.00,249.45,249.45,0.00,0.00,249.45,827.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
101734,023004,5303,2009-07-08 00:00:00.000,-1,603,1,0.00,355.50,0.00,327.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,220.35,0.00,266.10,0.00,0.00,0.00,322.25,0.00,0.00,0.00,322.25,HRLV,0
500249,033601,5476,2009-12-28 00:00:00.000,-1,1312,1,0.00,2904.00,0.00,3414.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,291.75,0.00,1396.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102142,051410,5645,2010-06-15 00:00:00.000,28223,58,1,0.00,23.20,0.00,19.97,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,1.77,0.00,0.00,0.00,19.97,0.00,0.00,0.00,19.97,HRLV,0
401382,020010,7637,2015-11-28 00:00:00.000,24651,1835,1,0.00,2107.50,0.00,1824.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,231.50,0.00,457.50,0.00,0.00,0.00,1824.50,0.00,0.00,0.00,1824.50,HRLV,0
400665,041204,4798,2008-02-19 00:00:00.000,-1,381,1,0.00,170.25,0.00,117.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.50,0.00,61.50,0.00,0.00,0.00,117.25,0.00,0.00,0.00,117.25,HRLV,0
200031,010204,7451,2015-05-26 00:00:00.000,27020,99,1,0.00,150.25,0.00,126.25,0.00,0.00,0.00,100.00,0.00,0.00,0.00,20.00,0.00,120.00,0.00,0.00,20.00,0.00,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
500351,034003,5110,2008-12-27 00:00:00.000,26904,139,1,0.00,481.00,0.00,233.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,215.25,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
100671,WHXXXX,3282,2003-12-26 00:00:00.000,29026,1228,1,0.00,1166.85,0.00,952.00,118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
300458,021202,5259,2009-05-25 00:00:00.000,-1,540,1,0.00,498.55,0.00,362.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.60,0.00,72.45,0.00,0.00,0.00,337.10,0.00,0.00,0.00,337.10,HRLV,0
100621,WHXXXX,3515,2004-08-15 00:00:00.000,28976,1726,1,0.00,290.44,0.00,188.72,21.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
400286,WHXXXX,3164,2003-08-30 00:00:00.000,25800,1334,1,0.00,911.25,0.00,605.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
103522,035002,8278,2017-08-30 00:00:00.000,28575,1424,1,0.00,3223.00,0.00,2858.95,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5191.62,0.00,5589.57,20.00,0.00,0.00,2838.95,0.00,0.00,0.00,2838.95,HRLV,0
102243,035402,5850,2011-01-06 00:00:00.000,-1,269,1,0.00,354.50,0.00,225.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.36,0.00,224.40,0.00,0.00,0.00,225.54,0.00,0.00,0.00,225.54,HRLV,0
400923,044410,5680,2010-07-20 00:00:00.000,28021,794,1,0.00,926.00,0.00,878.75,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.75,0.00,54.50,3.00,0.00,0.00,875.75,0.00,0.00,0.00,875.75,HRLV,0
401390,042603,7051,2014-04-21 00:00:00.000,24575,169,1,0.00,509.75,0.00,345.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,80.00,0.00,0.00,0.00,345.50,0.00,0.00,0.00,345.50,HRLV,0
400998,021404,5899,2011-02-24 00:00:00.000,-1,219,1,0.00,556.25,0.00,484.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.70,0.00,270.70,0.00,0.00,0.00,484.25,0.00,0.00,0.00,484.25,HRLV,0
300360,023803,4417,2007-02-03 00:00:00.000,-1,1305,1,0.00,1709.05,0.00,1568.55,207.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
401527,050601,8423,2018-01-22 00:00:00.000,26640,519,1,0.00,2663.50,0.00,2577.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.00,0.00,201.75,0.00,0.00,0.00,2577.25,0.00,0.00,0.00,2577.25,HRLV,0
401239,032602,6255,2012-02-15 00:00:00.000,-1,752,1,0.00,930.75,0.00,874.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
102086,050805,5576,2010-04-07 00:00:00.000,26352,222,1,0.00,68.09,0.00,37.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.30,0.00,11.04,0.00,0.00,0.00,37.83,0.00,0.00,0.00,37.83,HRLV,0
650139,011403,5216,2009-04-12 00:00:00.000,25001,6,1,0.00,450.00,0.00,375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,0.00,175.00,0.00,0.00,0.00,375.00,0.00,0.00,0.00,375.00,HRLV,0
401488,025003,7948,2016-10-04 00:00:00.000,29837,56,1,0.00,233.75,0.00,166.75,0.00,0.00,0.00,43.00,0.00,0.00,0.00,80.00,0.00,123.00,0.00,0.00,80.00,0.00,56.00,0.00,0.00,0.00,166.75,0.00,0.00,0.00,166.75,HRLV,0
400772,080109,5459,2009-12-11 00:00:00.000,27954,294,1,0.00,418.75,0.00,403.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.75,0.00,209.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HRLV,0
